,label,PCA_feature_110,PCA_feature_124,PCA_feature_114,PCA_feature_18,PCA_feature_37,PCA_feature_44,PCA_feature_109,PCA_feature_86,PCA_feature_112,PCA_feature_8,PCA_feature_115,PCA_feature_107,PCA_feature_131,PCA_feature_41,PCA_feature_27
77,0.0,0.2974872598379069,0.004295066842026296,0.013377499721066916,-1.8874207488099357,-0.34450019377056873,2.162808745139285,0.13620413324522976,0.3317366577304245,0.06421839727731471,3.546108790305798,-0.13178784957310113,-0.2788113099678079,8.604228440844963e-16,-1.1171247662153487,0.13269193925670064
78,0.0,-0.6449873103988597,0.07687632879701642,-0.20059095968936677,-2.426940823756006,-2.731477631006897,-0.9675970099283704,0.4623884591832318,-0.6176975116207333,0.12151790720807071,-4.246593432961235,-0.31559370675905346,0.08201452801666595,1.7590096046404824e-15,-0.7937502877695359,2.0386564907168476
79,0.0,-0.041640240751848745,0.0334470146208844,0.05489691190468926,3.752196856054992,0.8513284033568495,0.23021333794846988,-0.03997380805515516,-0.2573416129695504,0.0686735483798363,-3.707492569652873,0.04697993796158069,0.17074934220155114,5.551115123125783e-15,1.1864176274125255,3.830935662118706
80,0.0,0.5105156424891334,-0.2874706536541207,-0.3891254415753435,-2.557992537360884,-1.498811507960471,1.2427588198707913,-0.07081060415499729,-1.56106842572441,0.32283436804871934,3.0266327092260714,0.15254723862466812,0.3973769765526126,-1.2628786905111156e-15,-1.4009260209882712,0.054043577770669704
81,0.0,0.23647196091452943,-0.139818082586231,0.37011490428019345,1.1793145425533034,-0.9707065527208503,0.43408023156102316,0.2749597351565056,-0.8266168383137809,0.12659734418326096,0.790298450825269,-0.22131669520719222,-0.1358143139545629,5.967448757360216e-16,1.3596900208876543,0.1377750905888892
82,0.0,-0.0828004649741309,-0.07929887979794253,0.07799977678643705,-3.7346320062195653,1.0989392737973582,1.5545775156352208,0.5761616574594651,-0.37424480362669743,0.12969447685609725,-4.276448069973924,0.018983409687319278,-0.7268751433164218,1.249000902703301e-16,-0.7689148515719255,-5.485727911440728
83,0.0,0.15875955307612633,-0.04776488516179678,0.0061596900632683305,7.681580728605341,1.529663911540022,2.49895433277411,-0.05993701269976699,0.18654184522799921,0.009587872879521342,6.504789976788712,-0.2218465356912988,0.09428649763552313,1.4155343563970746e-15,-2.9004536941244554,4.251355986812613
85,0.0,0.286956220700453,0.29865768833575973,-0.20256420015559887,0.49095792475668487,0.008700943995300345,0.36842552696392705,0.37636219469618026,1.13311299526891,0.20914579485363627,-2.7065783903343035,-0.4580639292514396,0.27368871845246734,4.0939474033052647e-16,0.8792617850321695,-0.2890454502458572
87,0.0,0.028168769033081575,0.008266202927982413,-0.027142652195090267,-3.631837795604435,-1.1738975535967884,-0.8918840874054714,-0.0064781342640542194,-0.07445149525412245,0.013149868861503489,4.545152937984129,-0.0019410544104373484,0.02661780709009376,2.4980018054066022e-15,1.2105974314125505,-0.8117985800533112
88,0.0,0.14359653650966647,-0.11530148636939755,0.2981069691721233,0.7533129423998615,0.805147671684239,0.5452271450133448,0.01151094802227104,0.6256654242168544,0.05694075582134106,-4.239339122238974,-0.14720509638190932,0.23626489640333648,3.0531133177191805e-16,-2.4079234046422795,-2.770620058291459
91,0.0,-0.3387133640325392,-0.10665396105169922,-0.1551608588774002,-2.653992074238909,-1.6750881148825012,1.9218296205600636,-0.2349384620802078,-0.7996559186084506,-0.23092090299864698,-3.298016893053696,0.2011618213217816,-0.0870393470584121,1.5265566588595902e-15,0.4717450253852153,0.8411199865052088
92,0.0,0.09400368174266001,0.07470058980320782,0.25704182571263723,1.1831955694844207,-1.3636456686231115,-1.5613521285842675,-0.3755947139238478,0.001203242966923257,-0.24069261851885243,-10.162416388147019,0.3217955010343321,0.6188813335732748,1.6618650899857812e-15,-0.8337702609487744,-1.544561762834956
93,0.0,-0.626297029840847,0.3452168982628999,0.05563935101764533,2.887255832788462,0.013115311549529163,0.04537325190422825,-0.2709377875488403,-1.3270022779310158,-0.01867222830180615,0.04639949961801737,-0.1575606802624428,-0.4798906589986328,1.1934897514720433e-15,-0.4589363700882586,-1.6908786078306925
95,0.0,0.17634969137338408,-0.20505637102250088,-0.3377392368526423,4.727749295375659,-0.6550342891184642,1.03370784654427,-0.11259412484158896,-0.3309380795085821,-0.0029121025317532245,1.3163583502572809,-0.03148773241095535,-0.09516819671070653,1.2420620087993939e-15,0.9303102586133116,-3.3291779532341335
96,0.0,-0.008064974212735512,0.38463050184598024,0.08913139493587874,-1.2786149896292032,-0.4793634927039572,-0.3499914222786864,0.04742946392256977,-0.1337540290910692,0.1528238235863084,-2.4469102317135434,0.03371108860696102,-0.7089964469927608,2.7755575615628914e-16,-0.7287736576065486,-2.057033476903309
97,0.0,0.016965920026350778,0.0026357893829549797,-0.022723743376294722,6.6973040680952085,0.4529645800849645,0.7676243464322479,0.025906919101695347,0.1041917306037817,-0.035794298005787845,-1.688837957599769,-0.012821860422906423,-0.06339574794651498,1.3322676295501878e-15,-2.525629101042434,1.6661505985194327
98,0.0,0.07521306885137014,0.005261453895602453,-0.06549433512745434,4.290275897381483,2.3556710894825437,0.8971677035831755,0.04095889225674776,0.14852571630445377,0.2276404262011662,-6.211468290516838,-0.13752746556499254,0.39328779285237797,2.0261570199409107e-15,0.02864109895836453,-6.081245402830577
99,0.0,-0.02616303670832154,0.012091136821613668,-0.05063418216538078,-2.6839938597495108,-1.575481444263588,-0.4257190713964334,-0.06505616391992988,-0.013162612153645004,-0.1770612347804008,-3.0341496698039356,0.09901413156807562,-0.22094806104506756,1.096345236817342e-15,0.8041519331608813,0.5493846856117404
100,0.0,0.06450346166561816,-0.18792896122951092,-0.18165248520115634,2.1108624905464453,3.543832823933116,1.3302344344265236,0.04148509621398458,-0.24142000518037876,-0.1241594313500124,5.046509532868736,0.17014834812674032,0.4728982227673739,-1.2420620087993939e-15,1.534779905139954,0.6351776938004005
101,0.0,-0.13157764360913266,0.09218967426939359,-0.011024763678130572,-0.367362550121494,-2.948245183306528,-0.3990417845378461,-0.4003938642132094,-0.5513148253531548,0.7053692283137333,5.555844614146766,-0.3517073575892881,0.5225353383497272,5.412337245047638e-16,1.114049368362997,0.5158206657509704
102,0.0,0.01905780687043783,-0.010137323553659927,-0.012269006983992248,1.8158174249952153,-2.7143938681375217,1.2477037359959562,0.01926960934114147,0.09131445344621797,-0.025586223438157307,1.935852190891266,-0.002988821811611586,-0.042399195320875105,1.970645868709653e-15,0.07822569649065203,3.6440603984818734
103,0.0,-0.4054372543706801,0.09091926072433314,0.20510918463245087,-5.1370323889543865,-3.0662984338861192,2.105390090398226,0.19214236279342592,1.0799519104874509,-0.20969114825432267,1.0736919692730154,0.11758549280231184,-0.26216973398423227,2.498001805406602e-16,-2.4575352967758937,0.35518628951118913
104,0.0,0.003430687445109798,0.05499760816569327,0.08465346564172194,-2.486722431932977,0.15970320540406635,0.261318892000048,0.05048127534949646,0.5314161719534944,-0.6140418852429496,0.6127194333682764,-0.1428504082496918,-0.3894511483404901,9.228728892196614e-16,1.8884677809300001,-0.6002103160177037
105,0.0,-0.14179727254010377,-0.1439216669794074,0.21359393740342275,-2.3018278425423917,1.2415311321971652,-0.035543788073457525,-0.19774906335240428,0.4227272212989278,-0.35840818002146174,-5.137997163529511,0.36324306430260656,-0.5068428904315,2.1996293675385914e-15,2.993095224012209,1.6889570994101915
107,0.0,-0.6242849220776319,-0.35106046938739865,0.3917950586441038,0.6874370821617014,0.2713446875474762,-0.48247669505815294,-0.2561840037614165,-0.5187292777808744,-0.36523079978745215,-7.229461622629084,-0.5847604415048709,0.40377491825107387,6.175615574477433e-16,-1.6937881380400426,-3.8729571039388637
108,0.0,-0.07652830299083538,-0.01384968058663539,0.01318012699096402,7.646285515136221,0.11034437701151756,3.153633423784785,-0.038112341287319856,-0.20903618647650996,-0.03423958768114216,-3.285719252332031,0.01277152780299435,-0.01982211387049402,-1.9012569296705806e-15,1.9221933721048945,0.4344495729377572
109,0.0,-0.31814305226675466,0.016047795755439676,-0.6530501454195681,0.35699100851510124,0.11643623898979832,-1.1530934198749936,0.1753147528804467,0.31902247040533965,-0.28466302737244176,-0.6572330616470987,0.0544426661073697,0.2293081215019732,9.367506770274758e-16,1.416365824259297,-2.6988473797210832
111,0.0,0.2852563942218044,-0.0523672289576292,0.16195050696634428,-3.203046019510476,1.3114314790321089,0.12372853490268598,0.17623294248020258,-0.1274753897118306,0.13684515513760864,10.26558960062728,0.4304863838004272,-0.23836541615019352,-3.191891195797325e-16,-0.8375338152066008,-0.4721615861304696
112,0.0,-0.003509400486025341,0.013126726284969484,-0.07874063528268599,2.172184308211257,-4.070665946109952,-1.3184932259056565,-0.0571003349234834,0.08548393409387503,-0.11795584371745704,-6.574387034545339,0.0039459685271038825,-0.17378064915643474,1.3877787807814457e-16,0.41881450931226283,0.3713800547124022
113,0.0,0.21363653887255973,-0.12860654830538726,0.1205812933690458,-5.831236446006231,-1.116824411591292,-0.589666546406131,-0.1229641520395642,0.34423088394046725,-0.4234494100878212,-4.498078576858286,-0.3193466517390109,0.05536402237084709,3.677613769070831e-16,0.9684926929032375,0.5142759606774695
114,0.0,0.06422824680276062,0.00010597926260524915,0.015466008156278563,1.4437745071778343,0.8687542181032162,-1.7073598555383545,-0.004669104675542074,0.014025140209232234,-0.0032844169040326943,-3.71702297408962,0.010898592726010209,0.01233113424319296,6.29704621779581e-16,-0.9342891996264548,0.9962919618732591
116,0.0,0.07741458666481986,0.013910661455468543,-0.01009824792126382,7.376670365142626,0.8384293717450908,-0.42245440454490835,0.06927834175765836,0.30002352185179343,0.05549560614738225,-2.573142048544752,-0.03696107431885402,0.09859522619540512,-1.7763568394002505e-15,-0.870076075463432,0.4156497433534786
117,0.0,0.10501712282138842,0.03779070813614201,-0.07766496503089171,-2.7778165937084336,1.3068422883231097,-2.7280166528729413,0.6161329992294362,0.12620456324360552,0.9392443576128587,-7.617868957497542,0.23915831596697545,-0.1570206632321658,2.2898349882893854e-16,2.452644219453729,0.04592356678713108
118,0.0,0.12028232230330732,0.06385160265569723,-0.2689334569231066,-0.15493668869316002,1.174397345616815,-0.4006454974945133,-0.10906361018248797,-0.4574479539930201,0.05261417776142663,-5.684194037803831,0.422739375292725,0.05537717733522077,-6.826136877968736e-16,-1.8461223767768562,-1.7102154456909675
119,0.0,0.1251122109634739,-0.03497041342297075,-0.1646707619126,-1.0775830501234074,-0.5023045307570492,-1.0460298822868401,0.07711430800455817,-0.11913590031613214,-0.1832330606643332,-1.483978753910555,-0.2176826132399347,-0.24827249753034314,1.887379141862766e-15,-3.58608798120637,-2.292881368787288
