,label,PCA_feature_2,PCA_feature_10,PCA_feature_11,PCA_feature_13,PCA_feature_14,PCA_feature_16,PCA_feature_20,PCA_feature_25,PCA_feature_33,PCA_feature_129,PCA_feature_147,PCA_feature_148,PCA_feature_150,PCA_feature_159,PCA_feature_160,PCA_feature_161,PCA_feature_167
34,1.0,-1.259084218854822,0.17127627467997164,0.7051892888910374,-0.43138298604478165,-0.626932527890172,-0.09452133673069812,-0.006751390867182472,0.029678663550625678,-0.1673602769921409,1.8041124150158794e-16,3.729655473350135e-17,1.5612511283791264e-16,1.3444106938820255e-17,1.942890293094024e-16,1.700029006457271e-16,-6.938893903907228e-18,6.591949208711867e-17
34,1.0,-1.259084218854822,0.17127627467997164,0.7051892888910374,-0.43138298604478165,-0.626932527890172,-0.09452133673069812,-0.006751390867182472,0.029678663550625678,-0.1673602769921409,1.8041124150158794e-16,3.729655473350135e-17,1.5612511283791264e-16,1.3444106938820255e-17,1.942890293094024e-16,1.700029006457271e-16,-6.938893903907228e-18,6.591949208711867e-17
34,1.0,-1.259084218854822,0.17127627467997164,0.7051892888910374,-0.43138298604478165,-0.626932527890172,-0.09452133673069812,-0.006751390867182472,0.029678663550625678,-0.1673602769921409,1.8041124150158794e-16,3.729655473350135e-17,1.5612511283791264e-16,1.3444106938820255e-17,1.942890293094024e-16,1.700029006457271e-16,-6.938893903907228e-18,6.591949208711867e-17
34,0.0,0.14726146710922872,0.6840057123422453,-0.6546262656055075,1.9191174534098348,-0.3094469737578877,-0.32454033886486644,1.1866799346361911,0.31023133673129,-0.1942021830409085,2.5153490401663703e-16,1.5265566588595902e-16,-3.8163916471489756e-17,-3.469446951953614e-18,-1.6436504934880247e-16,-2.185751579730777e-16,4.163336342344337e-17,-5.551115123125783e-17
34,1.0,-1.259084218854822,0.17127627467997164,0.7051892888910374,-0.43138298604478165,-0.626932527890172,-0.09452133673069812,-0.006751390867182472,0.029678663550625678,-0.1673602769921409,1.8041124150158794e-16,3.729655473350135e-17,1.5612511283791264e-16,1.3444106938820255e-17,1.942890293094024e-16,1.700029006457271e-16,-6.938893903907228e-18,6.591949208711867e-17
35,0.0,2.212644810155958,0.33074820563284757,-0.6080912605079682,0.41065278436660324,0.6645115354713408,0.02995287817462324,0.39477810651982437,-0.558067745587982,-0.27039012468313994,-1.3530843112619095e-16,1.0061396160665481e-16,2.1337098754514727e-16,-1.8561541192951836e-16,-2.1510571102112408e-16,7.806255641895632e-17,-1.3530843112619095e-16,-3.0531133177191805e-16
35,1.0,-1.5027777396860669,-0.5986168163826266,-0.043896745617170815,-0.20275724334814554,0.2414484968430986,-0.12404388345131101,0.024036456296372688,-0.2702741718865045,-0.24800406496375849,1.1275702593849246e-16,-3.0357660829594124e-17,-1.474514954580286e-16,-1.0234868508263162e-16,9.454242944073599e-17,-1.5612511283791264e-17,-1.0408340855860843e-17,1.4224732503009818e-16
35,1.0,-1.5027777396860669,-0.5986168163826266,-0.043896745617170815,-0.20275724334814554,0.2414484968430986,-0.12404388345131101,0.024036456296372688,-0.2702741718865045,-0.24800406496375849,1.1275702593849246e-16,-3.0357660829594124e-17,-1.474514954580286e-16,-1.0234868508263162e-16,9.454242944073599e-17,-1.5612511283791264e-17,-1.0408340855860843e-17,1.4224732503009818e-16
36,0.0,2.9558431101196243,0.06755370040402463,-1.379388196538166,-0.08219358084982432,0.9647005119318003,-0.5900822262417977,0.2545162178853173,0.5033825269592112,0.09719742308001068,-8.326672684688674e-17,1.8537146644070912e-16,-1.8735013540549517e-16,6.678685382510707e-17,-1.1796119636642288e-16,-1.6479873021779667e-16,7.979727989493313e-17,3.469446951953614e-18
37,1.0,-2.8832277388949046,-1.050071660923763,-0.07676410076373816,-0.47357655056345027,0.49419083288932175,0.14406623931756854,-0.22324326493417007,0.23598947186976718,-0.6501122355079478,-1.2988742026376343e-16,-1.214306433183765e-17,-2.8449465006019636e-16,-1.3010426069826053e-17,-1.2019736334717424e-16,-1.929879867024198e-16,1.734723475976807e-17,1.4094628242311558e-16
37,0.0,6.262325089412414,-0.15862708249996849,-0.8639881281288693,-0.03954708733685024,-0.29676106407969477,-0.14628776714805514,-0.8076563376394776,0.5425403021092032,-0.43553600959394,-2.96637714392034e-16,1.457167719820518e-16,2.312603233911581e-16,-2.498001805406602e-16,4.163336342344337e-17,1.6653345369377348e-16,-2.194425197110661e-16,-4.40619762898109e-16
38,1.0,-1.9816924034325767,0.662642593051846,0.9730191297586707,0.4247680212374319,-0.5375000128434075,0.005088281998992552,0.34911726995381476,-0.03342686946197773,-0.22845526158204146,1.6653345369377348e-16,-5.724587470723463e-17,8.326672684688674e-17,-1.6479873021779667e-17,1.3877787807814457e-16,1.457167719820518e-16,-1.214306433183765e-16,9.172350379227368e-17
39,0.0,1.7933858453326166,-0.5736786322152688,0.1889204468140236,-0.22887914085203978,0.45898773797915726,-0.5241792760669715,-1.1052347532668152,0.056930867596699714,0.49169867560997405,1.734723475976807e-16,1.97758476261356e-16,2.5326962749261384e-16,1.0408340855860843e-16,1.0408340855860843e-16,-1.734723475976807e-16,1.734723475976807e-16,-1.0842021724855044e-16
39,1.0,-2.177634674214134,-0.7788396410602438,-0.22812038907875265,0.21511532867439345,-0.18391257114543225,-0.029860937868679962,0.2266644264224621,0.13842647537334035,-0.015309471136625903,-4.85722573273506e-17,1.491862189340054e-16,-2.389581588158052e-16,-2.1163626406917047e-16,1.1796119636642288e-16,-1.942890293094024e-16,6.938893903907228e-18,8.500145032286355e-17
40,1.0,-1.1843300907655991,-0.5662930935466519,-0.3578655319884349,-0.29523370306041985,-0.007733260610898036,0.19666416919120402,0.04139569691247041,0.09976048357001588,0.24385368446566305,1.8041124150158794e-16,-2.0816681711721685e-17,-2.7755575615628914e-17,2.710505431213761e-17,1.0408340855860843e-16,-5.551115123125783e-17,3.8163916471489756e-17,1.4354836763708079e-16
40,1.0,-1.1843300907655991,-0.5662930935466519,-0.3578655319884349,-0.29523370306041985,-0.007733260610898036,0.19666416919120402,0.04139569691247041,0.09976048357001588,0.24385368446566305,1.8041124150158794e-16,-2.0816681711721685e-17,-2.7755575615628914e-17,2.710505431213761e-17,1.0408340855860843e-16,-5.551115123125783e-17,3.8163916471489756e-17,1.4354836763708079e-16
41,0.0,2.2443121842992992,-0.05693726772705343,-0.8211978257722359,-0.13248559778883778,-0.22451245811248088,-0.1686216798858608,0.5490229143807672,-0.06508374565112188,-0.08284853407511368,2.896988204881268e-16,3.8163916471489756e-17,-8.760353553682876e-17,-4.9873299934333204e-17,-5.898059818321144e-17,4.163336342344337e-17,-1.0581813203458523e-16,-1.8388068845354155e-16
41,1.0,-3.483746415411051,-1.0090723508473602,-0.4768800033076059,0.4716875191567438,-0.5454443004184522,0.4579680958522651,0.1879220343113725,-0.23541833378138627,-0.01614714805525859,2.220446049250313e-16,5.204170427930421e-17,-1.5959455978986625e-16,-9.540979117872439e-17,6.938893903907228e-17,9.020562075079397e-17,1.734723475976807e-17,1.1622647289044608e-16
42,1.0,-1.9702804898270734,-0.6298116375108794,-0.2915604579809792,-0.14518460751584641,-0.0670358279429844,0.19257344692893888,-0.24379594612157612,0.26184172525800864,0.06584356208898359,8.673617379884035e-17,6.938893903907228e-17,-1.5482407023093003e-16,-3.642919299551295e-17,1.1796119636642288e-16,1.734723475976807e-17,-5.204170427930421e-17,1.9081958235744878e-17
42,0.0,-1.5640062397704075,-0.417362958980042,-0.3260365455343838,-0.34032425697727003,-0.7658459068171419,0.3243205761121006,0.23622393379382872,-0.05299710839177005,-0.3356638004121628,1.968911145233676e-16,-4.163336342344337e-17,3.191891195797325e-16,7.806255641895632e-17,1.214306433183765e-16,2.706168622523819e-16,6.938893903907228e-18,-1.9081958235744878e-17
43,1.0,-6.225380006629856,-0.3330747858215552,-1.6676056272487543,0.2162721502626228,0.7559741636663926,-0.7247121987692647,-0.06190325387766769,-0.4615675171367645,0.016041278657881908,5.238864897449957e-16,-8.760353553682876e-17,8.847089727481716e-17,-1.3877787807814457e-16,9.194034422677078e-17,-9.389190813724468e-17,1.0408340855860843e-16,2.185751579730777e-16
43,1.0,-6.225380006629854,-0.33307478582155514,-1.6676056272487547,0.2162721502626228,0.7559741636663926,-0.7247121987692644,-0.061903253877667604,-0.4615675171367645,0.01604127865788199,2.671474153004283e-16,-1.734723475976807e-18,6.938893903907228e-17,-3.469446951953614e-17,6.245004513516506e-17,-6.418476861114186e-17,1.3877787807814457e-16,2.185751579730777e-16
43,1.0,-6.225380006629856,-0.3330747858215552,-1.6676056272487543,0.2162721502626228,0.7559741636663926,-0.7247121987692647,-0.06190325387766769,-0.4615675171367645,0.016041278657881908,5.238864897449957e-16,-8.760353553682876e-17,8.847089727481716e-17,-1.3877787807814457e-16,9.194034422677078e-17,-9.389190813724468e-17,1.0408340855860843e-16,2.185751579730777e-16
43,0.0,1.3494498088536304,-1.3812979527371394,0.7744659317835789,-0.5321826614289337,-0.345221693808234,-0.20004229091348208,0.5955800404757179,0.12727627441802575,-0.610328732341481,4.5102810375396984e-17,1.7694179454963432e-16,3.7643499428696714e-16,1.249000902703301e-16,1.3877787807814457e-16,5.551115123125783e-17,-6.591949208711867e-17,4.85722573273506e-17
45,1.0,-3.3578885410885815,-0.020110220162237444,0.8177775920787926,0.4241667031626401,0.1305033554093975,-0.11318862342078753,0.0811250156320147,0.2245371255338654,-0.0794175126660786,1.222980050563649e-16,-1.465841337200402e-16,-3.0531133177191805e-16,-1.0668549377257364e-16,-3.8163916471489756e-17,-9.8879238130678e-17,-5.724587470723463e-17,1.6653345369377348e-16
46,0.0,0.2642891753166408,-1.0972539978042013,1.2429215939459066,0.09523678331270777,0.13469776456919907,-0.02222532111311832,-0.19076402941534273,-0.07810405469245002,0.1280463267675042,-3.217912047936977e-16,4.0766001685454967e-16,3.95516952522712e-16,2.654126918244515e-16,8.847089727481716e-17,-3.122502256758253e-17,5.664956351236761e-18,-9.020562075079397e-17
47,0.0,-0.07305731801507628,-0.31592969739012433,1.7513940206162006,0.03158343468218823,-0.042665363750143195,0.1913374503730718,-0.4555803274461087,0.16971404454034394,0.5068224786606,-2.498001805406602e-16,2.0643209364124004e-16,2.914335439641036e-16,2.8189256484623115e-16,2.42861286636753e-16,2.7755575615628914e-17,-1.3877787807814457e-17,-1.3877787807814457e-17
49,0.0,-1.821674938137098,-1.2220203180871065,1.0742380191050598,1.3082623949950647,-0.43071486701685746,0.16586814658217,0.7179779698714472,0.018112144376428385,-0.39446667509176003,1.496198998029996e-16,-1.249000902703301e-16,-5.759281940243e-16,-3.157196726277789e-16,-9.71445146547012e-17,-9.020562075079397e-17,2.220446049250313e-16,2.706168622523819e-16
50,1.0,-1.702020934487786,0.19225166585328327,-0.5157901293019583,-0.4253549006180486,-0.597865546600967,0.7527564200327366,-0.44510057350532284,-0.23169690449841507,-0.1681286709199174,2.7755575615628914e-17,-3.859759734048396e-17,1.0061396160665481e-16,6.245004513516506e-17,9.020562075079397e-17,2.3245294578089215e-16,-1.0408340855860843e-16,7.806255641895632e-17
50,0.0,2.686272932720585,0.8303809051360433,-0.05130337506140213,-0.0584582337116147,0.37777153824862486,0.43400090248550455,-0.03356441589444507,-0.46718845149160915,0.01588133973331217,-3.469446951953614e-17,-3.469446951953614e-17,-3.642919299551295e-17,-1.1058862159352145e-16,6.938893903907228e-18,4.85722573273506e-17,6.532318089225164e-18,-1.5612511283791264e-16
51,1.0,-2.3294036788167016,-0.36397366430146905,-0.185314637684711,-0.18895879279150823,-0.8708403070560464,0.11404688713614972,0.10316476717057327,-0.035954650918018305,-0.14635382422435572,1.43982048506075e-16,7.090682208055199e-17,2.7755575615628914e-17,5.0306980803327406e-17,5.551115123125783e-17,3.7470027081099033e-16,7.28583859910259e-17,-9.71445146547012e-17
51,1.0,-2.329403678816701,-0.3639736643014694,-0.18531463768471113,-0.18895879279150823,-0.8708403070560464,0.11404688713614983,0.10316476717057335,-0.03595465091801836,-0.14635382422435583,1.4224732503009818e-16,2.42861286636753e-17,3.122502256758253e-17,7.806255641895632e-17,9.020562075079397e-17,3.400058012914542e-16,6.938893903907228e-17,-9.71445146547012e-17
51,0.0,1.852352475012905,-0.3105762600422033,0.6459315116662374,-0.17715071408906446,0.22512747493183002,0.2685485765525885,-0.11062505369746581,-0.8654381389630817,-0.10132131124926466,4.5102810375396984e-17,2.1597307275911248e-16,8.083811398051921e-16,3.365363543395006e-16,-8.500145032286355e-17,5.898059818321144e-17,3.3306690738754696e-16,-4.718447854656915e-16
52,0.0,2.750652685765736,-0.21513904991748992,-0.4182108366681614,-0.01234221089080622,0.7077367685931727,1.2144307267986354,-0.23602528064149303,0.06530116900350229,-0.31193125713194486,-2.0816681711721685e-16,2.8102520310824275e-16,2.220446049250313e-16,2.463307335887066e-16,-1.2836953722228372e-16,6.591949208711867e-17,-5.724587470723463e-17,9.71445146547012e-17
53,1.0,2.8305446353357153,1.012932351139731,-0.5142171995959224,-1.0123274383110805,0.38130559755449056,-0.3862216018332023,0.44596826149121593,-0.0660025007756668,-0.030364607032674018,2.5396351688300456e-15,-6.522560269672795e-16,2.7755575615628914e-16,-3.469446951953614e-16,-9.71445146547012e-17,3.3306690738754696e-16,-2.2898349882893854e-16,-2.220446049250313e-16
53,1.0,2.8305446353357153,1.012932351139731,-0.5142171995959224,-1.0123274383110805,0.38130559755449056,-0.3862216018332023,0.44596826149121593,-0.0660025007756668,-0.030364607032674018,2.5396351688300456e-15,-6.522560269672795e-16,2.7755575615628914e-16,-3.469446951953614e-16,-9.71445146547012e-17,3.3306690738754696e-16,-2.2898349882893854e-16,-2.220446049250313e-16
53,0.0,4.8395650327211515,0.2662077923878893,-0.615722863878688,-0.23694506865182619,0.3698946995291043,-0.15066878392696742,-0.41432436524900396,-0.19150367504406007,-0.322531646732527,-3.365363543395006e-16,-3.469446951953614e-17,-1.231653667943533e-16,3.89011739487799e-16,1.3183898417423734e-16,-1.3877787807814457e-16,-9.367506770274758e-17,-5.065392549852277e-16
54,1.0,-1.367942657756898,0.08597204490166599,0.4172960746121116,0.3195858192222404,-0.21292018498403603,0.234473902719538,-0.0786846699689779,0.26580987365693426,-0.01240936278038331,2.393918396847994e-16,2.4936649967166602e-17,-1.5265566588595902e-16,-9.974659986866641e-18,-1.0408340855860843e-16,-9.367506770274758e-17,3.122502256758253e-17,2.931682674400804e-16
54,0.0,0.05025355877830036,0.617820801520222,-1.0953949320745742,-0.0034411207140364886,0.11037874772360329,-0.1917758736334684,0.18580800794237046,0.21996475051632544,0.15013427023835435,1.0408340855860843e-16,2.6020852139652106e-17,1.7889335846010823e-16,-6.938893903907228e-17,9.020562075079397e-17,-1.986258379993444e-16,-6.505213034913027e-17,0.0
54,1.0,-1.3679426577568983,0.0859720449016658,0.41729607461211154,0.3195858192222404,-0.21292018498403603,0.23447390271953789,-0.07868466996897781,0.2658098736569342,-0.012409362780383376,2.498001805406602e-16,6.071532165918825e-18,-1.9168694409543718e-16,-4.163336342344337e-17,-5.898059818321144e-17,-6.245004513516506e-17,2.0816681711721685e-17,2.931682674400804e-16
55,1.0,-1.4251880112619286,0.4735134263523833,0.8115050902033751,-0.26185605327254663,-0.1902976483854953,-0.1929005215812649,-0.320828218993081,0.023333691370871046,-0.06487831166307238,1.1449174941446927e-16,9.71445146547012e-17,1.4051260155412137e-16,-3.0140820395097023e-17,5.898059818321144e-17,8.825405684032006e-17,-9.367506770274758e-17,-1.1709383462843448e-17
55,0.0,1.2067560679883753,0.07790442108059978,0.6459340063077815,-0.17796515038351385,-0.5946592309828057,-0.7952515265469595,0.9491006550989542,0.27360550956406493,0.03401394258780477,2.3592239273284576e-16,-7.632783294297951e-17,2.8449465006019636e-16,4.5102810375396984e-17,1.4051260155412137e-16,0.0,-1.6653345369377348e-16,4.5211230592645535e-17
55,1.0,-1.4251880112619286,0.4735134263523833,0.8115050902033751,-0.26185605327254663,-0.1902976483854953,-0.1929005215812649,-0.320828218993081,0.023333691370871046,-0.06487831166307238,1.1449174941446927e-16,9.71445146547012e-17,1.4051260155412137e-16,-3.0140820395097023e-17,5.898059818321144e-17,8.825405684032006e-17,-9.367506770274758e-17,-1.1709383462843448e-17
56,1.0,-0.5333068259179556,0.9881972606346997,0.3361155697429361,-0.25295641936900126,-0.31149840637398923,0.2462504414302061,-0.6198576709636513,0.21304772115176504,0.007641377095012461,6.938893903907228e-17,-1.457167719820518e-16,-3.157196726277789e-16,-2.740863092043355e-16,-1.249000902703301e-16,-3.469446951953614e-17,1.0408340855860843e-17,1.8041124150158794e-16
56,1.0,-0.5333068259179556,0.9881972606346997,0.3361155697429361,-0.25295641936900126,-0.31149840637398923,0.2462504414302061,-0.6198576709636513,0.21304772115176504,0.007641377095012461,6.938893903907228e-17,-1.457167719820518e-16,-3.157196726277789e-16,-2.740863092043355e-16,-1.249000902703301e-16,-3.469446951953614e-17,1.0408340855860843e-17,1.8041124150158794e-16
56,1.0,-0.5333068259179556,0.9881972606346997,0.3361155697429361,-0.25295641936900126,-0.31149840637398923,0.2462504414302061,-0.6198576709636513,0.21304772115176504,0.007641377095012461,6.938893903907228e-17,-1.457167719820518e-16,-3.157196726277789e-16,-2.740863092043355e-16,-1.249000902703301e-16,-3.469446951953614e-17,1.0408340855860843e-17,1.8041124150158794e-16
56,1.0,-0.5333068259179556,0.9881972606346997,0.3361155697429361,-0.25295641936900126,-0.31149840637398923,0.2462504414302061,-0.6198576709636513,0.21304772115176504,0.007641377095012461,6.938893903907228e-17,-1.457167719820518e-16,-3.157196726277789e-16,-2.740863092043355e-16,-1.249000902703301e-16,-3.469446951953614e-17,1.0408340855860843e-17,1.8041124150158794e-16
56,0.0,0.9432962640416885,0.6738064036786894,0.33168314276111255,0.1904678319775783,0.3596536946703228,0.28814921085717393,-0.3019394977518723,-0.3812601165353666,0.19241143972098718,-2.3245294578089215e-16,3.0682921481339775e-17,-2.949029909160572e-16,-1.3530843112619095e-16,2.949029909160572e-17,-5.637851296924623e-17,-7.28583859910259e-17,-3.2612801348363973e-16
57,1.0,-1.1362373084454664,-0.1797767960749138,0.20705975872077287,-0.05308087718696229,0.30078872653507654,-0.04970745832059949,-0.44093690938365593,0.41473796374196265,0.27477246426703217,2.0296264668928643e-16,1.0408340855860843e-16,6.765421556309548e-17,-1.2533377113932431e-16,1.0842021724855044e-17,3.3306690738754696e-16,3.209238430557093e-17,6.938893903907228e-17
58,0.0,-2.5742343303710973,1.2711881453956417,0.12149572986550727,1.4632077976062072,-0.40399110465170074,0.38038946690081,-0.26307707619466064,0.11771269364844017,0.564504591109201,1.457167719820518e-16,9.71445146547012e-17,-1.3183898417423734e-16,3.7470027081099033e-16,2.7755575615628914e-17,-1.1102230246251565e-16,1.491862189340054e-16,2.220446049250313e-16
59,1.0,-0.03877152474212875,-0.033452141082365855,0.9309934523624579,0.862160026447059,-0.75672269998793,-0.28491502672368046,-0.5310984710824601,-0.16858173723008688,0.11330442772316335,3.122502256758253e-17,1.734723475976807e-16,-6.314393452555578e-16,-1.1449174941446927e-16,3.608224830031759e-16,-1.942890293094024e-16,-1.6653345369377348e-16,-1.3877787807814457e-17
61,0.0,-2.63859981981986,1.0500365896069495,-0.20010684930558106,0.5728028838768499,0.4551416217857744,0.9979096866520945,0.3234469787341604,-0.47591187868835805,-0.19841250746371986,-2.7755575615628914e-16,1.5265566588595902e-16,-9.367506770274758e-17,1.8388068845354155e-16,1.43982048506075e-16,2.498001805406602e-16,-1.9081958235744878e-16,3.174543961037557e-16
62,0.0,0.1238788268694864,-0.37906559285055164,-0.9574017223472163,-0.4464057496886635,0.08947102280286312,-0.06004165622654109,0.4509888606158185,0.0399765243777485,0.4412273699833582,7.28583859910259e-17,8.673617379884035e-17,-6.591949208711867e-17,1.43982048506075e-16,-1.6306400674181987e-16,4.85722573273506e-17,2.0816681711721685e-16,-6.938893903907228e-18
62,1.0,-1.0776424832372444,0.021677493546503064,0.16752250040232852,-0.15868752318633939,-0.015319950731090808,-0.06145564126824978,0.049420848303297224,0.33095810849063817,0.21299433259441658,2.7755575615628914e-16,-9.71445146547012e-17,-1.7558654183402744e-16,-1.938553484404082e-16,-4.85722573273506e-17,1.734723475976807e-16,1.231653667943533e-16,1.4224732503009818e-16
63,0.0,3.492042531374873,0.11063731844466751,0.4161558599363022,0.8994743992197864,0.4892184366928408,-0.15812444389052507,0.4309470693574923,0.026997488722610208,0.3262150092248828,1.0408340855860843e-17,-8.326672684688674e-17,4.0007060164715114e-17,-1.1622647289044608e-16,-6.938893903907228e-17,-5.898059818321144e-17,-3.469446951953614e-18,2.168404344971009e-18
65,0.0,3.5238927747165305,-0.09939972291113044,-0.52800730533708,0.0012618456432674507,0.5385346436314025,0.08052271682038249,-0.19176640160580502,-0.5539846356010573,-0.054968249644367674,-3.0878077872387166e-16,4.2500725161431774e-17,-9.020562075079397e-17,-6.158268339717665e-17,-8.326672684688674e-17,-5.2909066017292616e-17,3.8163916471489756e-17,-1.4224732503009818e-16
67,0.0,-0.81373061828108,1.599731419207543,-0.5542181836571187,-0.2911937872525755,0.12865169611592053,-0.11850854114554471,-0.14572585751450048,-0.36532725442799985,-0.047983294192874934,-1.0061396160665481e-16,-9.020562075079397e-17,-1.3877787807814457e-17,1.7694179454963432e-16,4.85722573273506e-17,-1.8214596497756474e-16,-6.245004513516506e-17,-1.3183898417423734e-16
68,0.0,0.8115247970217432,-0.6452894621474381,0.06409294955382062,0.36304341060407685,-0.20298747686234808,0.10269761563618063,0.2072912290200397,-0.23047494183134848,-0.1343226265675551,1.5612511283791264e-17,2.5847379792054426e-16,-3.191891195797325e-16,-3.642919299551295e-17,2.1510571102112408e-16,-1.9060274192295168e-16,4.163336342344337e-17,3.0531133177191805e-16
74,0.0,0.12875942704358306,-0.4499541609615831,0.3977111285313078,-0.38531449225551734,0.43265628302206943,-0.6144715375561182,-0.11653064326797327,-0.03965906795784323,0.3883104964688155,1.231653667943533e-16,7.45931094670027e-17,4.961309141293668e-16,3.2612801348363973e-16,1.5265566588595902e-16,3.8163916471489756e-17,-2.1510571102112408e-16,6.938893903907228e-18
76,0.0,4.636161005813523,0.5936486171361056,0.042939587963727,0.6062748697661117,0.05268766686430823,-0.40553048766445854,-0.8839894238553351,0.1375769611848125,-0.15797151142763063,-1.5439038936193583e-16,2.3592239273284576e-16,1.3444106938820255e-16,-3.9898639947466563e-17,-9.020562075079397e-17,-6.938893903907228e-17,-7.28583859910259e-17,-1.249000902703301e-16
77,0.0,5.3626615663765245,-0.3068239403640641,-1.051485984668283,0.04561267040736637,0.2561934149212955,-0.45990349080583104,-0.04119650445401264,-0.14438856490158117,0.6560608180253831,-2.1163626406917047e-16,0.0,-4.85722573273506e-17,-1.6393136847980827e-16,1.6653345369377348e-16,-4.163336342344337e-17,-2.1163626406917047e-16,-2.706168622523819e-16
78,0.0,2.0631694550488464,0.31409567194113,0.5161500812698725,0.09241902959354477,0.486155595889831,0.9267819678940222,-0.5206261325683391,-0.08073825925524936,-0.20149145272786873,-3.0531133177191805e-16,4.163336342344337e-17,0.0,-8.370040771588094e-17,-1.1622647289044608e-16,2.0816681711721685e-17,-1.6653345369377348e-16,4.5102810375396984e-17
79,0.0,5.3783592816751185,-0.09181290235634823,0.1009769186244572,-0.37030515623322047,-0.09091346756168138,-1.1414164822983386,0.021648412098950923,0.7559421918221036,-0.2323473862886174,-6.591949208711867e-16,-4.718447854656915e-16,-1.3877787807814457e-16,-2.0816681711721685e-16,-2.0816681711721685e-17,2.3592239273284576e-16,8.326672684688674e-17,-2.345129299086146e-16
80,0.0,0.568335698364512,-0.5226963957677413,-0.24081548212754475,-0.2424865049228723,0.36049809372558556,0.10428270412880136,-0.1384429265219972,-0.09392311907509915,0.3630789940800241,2.0122792321330962e-16,2.6020852139652106e-17,-3.434752482434078e-16,1.0234868508263162e-16,-1.3877787807814457e-16,-1.1102230246251565e-16,1.0408340855860843e-17,3.469446951953614e-17
81,0.0,0.19964313122282656,0.7870127331686717,0.2607247568373089,0.16716299405654342,-0.17268900522147898,0.22543065037092697,-0.3749407262263916,-0.21884820572244454,-0.6975943876851103,-6.071532165918825e-17,2.0469737016526324e-16,1.3877787807814457e-16,-1.7564075194265172e-17,1.734723475976807e-17,-2.2898349882893854e-16,-1.214306433183765e-16,-6.938893903907228e-18
82,0.0,2.6748481561200017,1.2993908312845615,-1.1533527838025925,-0.4683122388179533,0.7420541179371456,-0.4382310006698938,-0.35716488567523474,-0.3823449143495644,-0.33234282552107464,-1.2836953722228372e-16,-2.0383000842727483e-16,-1.9081958235744878e-16,4.163336342344337e-17,-4.0505793164058446e-16,-4.371503159461554e-16,1.457167719820518e-16,-1.3877787807814457e-17
83,0.0,-0.5465851591364761,1.187410064491,1.2223525411373226,1.4717568481268906,-0.6765590157490307,-0.7988779294338856,0.059099239334058494,0.2669939302414842,-0.13954785117731938,9.71445146547012e-17,7.632783294297951e-17,1.3877787807814457e-17,2.5500435096859064e-16,2.723515857283587e-16,-5.204170427930421e-16,-1.5699247457590104e-16,-1.5265566588595902e-16
85,0.0,-1.8026959435018952,-0.224618944314159,-0.8329708791172408,0.21229724884168044,0.2368129194098408,-0.4452487400250756,0.2766025713945924,0.366873855813721,0.019482422146967528,3.0010716134398763e-16,1.0408340855860843e-17,-2.168404344971009e-17,-3.2959746043559335e-17,2.7755575615628914e-17,-2.220446049250313e-16,-5.551115123125783e-17,-5.724587470723463e-17
87,0.0,6.3155233797790284,0.7115334968831275,-0.487392953929972,0.35558254520377286,-0.7439870372742736,-0.11057239183435214,-0.5064493112187289,0.6095120307233196,0.3943799011858291,-4.926614671774132e-16,-1.942890293094024e-16,7.979727989493313e-17,9.020562075079397e-17,1.6653345369377348e-16,3.0531133177191805e-16,7.806255641895632e-18,-5.134781488891349e-16
88,0.0,1.3970700754305896,0.5111519743400647,-0.06043192949675012,0.25011623594258847,0.041474581148493804,-0.29258187387761336,0.21737348891583003,0.17096985835969508,0.4377216204637925,1.5265566588595902e-16,-4.85722573273506e-17,-1.0321604682062002e-16,-1.1102230246251565e-16,-2.0816681711721685e-17,-7.632783294297951e-17,-9.71445146547012e-17,1.2836953722228372e-16
91,0.0,4.552557059534963,0.25632966040459493,0.023611870906439125,0.9315194992062436,0.8923212290987724,-0.1579280780065621,0.3265993694421703,-0.18098571956502094,0.2510717442558289,8.196568423990414e-17,1.6306400674181987e-16,-3.122502256758253e-17,-2.0816681711721685e-17,-1.3877787807814457e-17,3.469446951953614e-17,-1.3704315460216776e-16,-1.0755285551056204e-16
92,0.0,-1.0466926119436069,0.6575636454589726,0.36766666201129045,0.5156472228208713,-0.20548175868385649,0.2859447653657615,0.008930290154789772,-0.332674929566406,0.03770591015805401,9.020562075079397e-17,0.0,-7.567731163948821e-17,7.28583859910259e-17,1.8041124150158794e-16,-1.3183898417423734e-16,4.163336342344337e-17,8.326672684688674e-17
93,0.0,-1.5746845561635032,1.3016284034060408,0.15881422049197796,0.20547495705492494,-1.0988510220262806,-0.3009400756772772,0.3044308777811109,-0.1784451974170409,0.3366441749389695,3.0184188481996443e-16,1.6653345369377348e-16,-5.204170427930421e-17,5.48172618408671e-16,1.3183898417423734e-16,1.249000902703301e-16,-1.3183898417423734e-16,-7.632783294297951e-17
95,0.0,2.504080331209111,-0.6383616953217497,0.02786599913146002,-0.07193124343588365,0.050233892007389286,-0.08821410777684621,0.42389217640038374,-0.6402004235847223,-0.1260473951405837,-2.706168622523819e-16,-8.673617379884035e-17,9.454242944073599e-17,1.2663481374630692e-16,-1.5265566588595902e-16,-1.0148132334464322e-16,-1.1275702593849246e-16,-3.0184188481996443e-16
